,omegax_0dx,omegay_0dx,omegaz_0dx,pitch_0dx,roll_0dx,yaw_0dx,linax_0dx,linay_0dx,linyz_0dx,omegax_1tx,omegay_1tx,omegaz_1tx,pitch_1tx,roll_1tx,yaw_1tx,linax_1tx,linay_1tx,linaz_1tx,omegax_2tx,omegay_2tx,omegaz_2tx,pitch_2tx,roll_2tx,yaw_2tx,linax_2tx,linay_2tx,linaz_2tx,omegax_3tx,omegay_3tx,omegaz_3tx,pitch_3tx,roll_3tx,yaw_3tx,linax_3tx,linay_3tx,linaz_3tx,m1_pwm_1tu,m2_pwm_1tu,m3_pwm_1tu,m4_pwm_1tu,m1_pwm_2tu,m2_pwm_2tu,m3_pwm_2tu,m4_pwm_2tu,m1_pwm_3tu,m2_pwm_3tu,m3_pwm_3tu,m4_pwm_3tu,omegax_1fx,omegay_1fx,omegaz_1fx,pitch_1fx,roll_1fx,yaw_1fx,linax_1fx,linay_1fx,linaz_1fx
919,0.0,0.0,0.0,1.12,-0.0600000000000005,-0.2400000000000002,0.05,-0.02999999999999997,-0.04999999999999993,0.0,0.0,0.0,-8.82,-8.19,-8.41,0.05,0.29,-0.91,0.0,0.0,0.0,-9.37,-7.59,-7.54,0.04,0.27,-0.96,0.0,0.0,0.0,-9.58,-6.72,-7.38,0.13,0.39,-1.03,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-7.7,-8.25,-8.65,0.1,0.26,-0.96
920,0.0,0.0,0.0,1.2000000000000002,0.2999999999999998,-0.17999999999999972,0.009999999999999995,0.0,0.029999999999999916,0.0,0.0,0.0,-7.7,-8.25,-8.65,0.1,0.26,-0.96,0.0,0.0,0.0,-8.82,-8.19,-7.74,0.05,0.29,-0.91,0.0,0.0,0.0,-9.37,-7.59,-7.54,0.04,0.27,-0.96,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-6.5,-7.95,-8.83,0.11,0.26,-0.93
921,0.0,0.0,0.0,0.8499999999999996,0.14000000000000057,0.0600000000000005,-0.08,0.10999999999999999,0.020000000000000018,0.0,0.0,0.0,-6.5,-7.95,-8.83,0.11,0.26,-0.93,0.0,0.0,0.0,-7.7,-8.25,-7.98,0.1,0.26,-0.96,0.0,0.0,0.0,-8.82,-8.19,-7.74,0.05,0.29,-0.91,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-5.65,-7.81,-8.77,0.03,0.37,-0.91
922,0.0,0.0,0.0,0.3600000000000003,-0.29000000000000004,0.2999999999999998,0.04000000000000001,-0.07,-0.05999999999999994,0.0,0.0,0.0,-5.65,-7.81,-8.77,0.03,0.37,-0.91,0.0,0.0,0.0,-6.5,-7.95,-8.16,0.11,0.26,-0.93,0.0,0.0,0.0,-7.7,-8.25,-7.98,0.1,0.26,-0.96,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-5.29,-8.1,-8.47,0.07,0.3,-0.97
923,0.0,0.0,0.0,-0.11000000000000032,-0.41000000000000014,0.41999999999999993,0.16,-0.04999999999999999,-0.15000000000000013,0.0,0.0,0.0,-5.29,-8.1,-8.47,0.07,0.3,-0.97,0.0,0.0,0.0,-5.65,-7.81,-8.1,0.03,0.37,-0.91,0.0,0.0,0.0,-6.5,-7.95,-8.16,0.11,0.26,-0.93,1500.0,3000.0,0.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-5.4,-8.51,-8.05,0.23,0.25,-1.12
924,0.0,0.0,0.0,-0.7199999999999998,0.7299999999999995,0.3799999999999999,-0.11000000000000001,0.010000000000000009,0.0,0.0,0.0,0.0,-5.4,-8.51,-8.05,0.23,0.25,-1.12,0.0,0.0,0.0,-5.29,-8.1,-7.8,0.07,0.3,-0.97,0.0,0.0,0.0,-5.65,-7.81,-8.1,0.03,0.37,-0.91,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-6.12,-7.78,-7.67,0.12,0.26,-1.12
925,0.0,0.0,0.0,-1.2800000000000002,1.6100000000000003,0.28000000000000025,-0.13,0.08000000000000002,0.09000000000000008,0.0,0.0,0.0,-6.12,-7.78,-7.67,0.12,0.26,-1.12,0.0,0.0,0.0,-5.4,-8.51,-7.38,0.23,0.25,-1.12,0.0,0.0,0.0,-5.29,-8.1,-7.8,0.07,0.3,-0.97,0.0,1500.0,1500.0,3000.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-7.4,-6.17,-7.39,-0.01,0.34,-1.03
926,0.0,0.0,0.0,-1.5099999999999998,1.87,0.09999999999999964,0.05,0.06,0.09000000000000008,0.0,0.0,0.0,-7.4,-6.17,-7.39,-0.01,0.34,-1.03,0.0,0.0,0.0,-6.12,-7.78,-7.0,0.12,0.26,-1.12,0.0,0.0,0.0,-5.4,-8.51,-7.38,0.23,0.25,-1.12,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-8.91,-4.3,-7.29,0.04,0.4,-0.94
927,0.0,0.0,0.0,-2.01,0.71,0.08999999999999986,-0.02,-0.28,0.10999999999999999,0.0,0.0,0.0,-8.91,-4.3,-7.29,0.04,0.4,-0.94,0.0,0.0,0.0,-7.4,-6.17,-6.72,-0.01,0.34,-1.03,0.0,0.0,0.0,-6.12,-7.78,-7.0,0.12,0.26,-1.12,3000.0,1500.0,1500.0,0.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-10.92,-3.59,-7.2,0.02,0.12,-0.83
928,0.0,0.0,0.0,-2.040000000000001,-0.4500000000000002,0.1200000000000001,0.009999999999999998,0.16999999999999998,-0.06000000000000005,0.0,0.0,0.0,-10.92,-3.59,-7.2,0.02,0.12,-0.83,0.0,0.0,0.0,-8.91,-4.3,-6.62,0.04,0.4,-0.94,0.0,0.0,0.0,-7.4,-6.17,-6.72,-0.01,0.34,-1.03,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-12.96,-4.04,-7.08,0.03,0.29,-0.89
929,0.0,0.0,0.0,-1.5399999999999991,-1.3399999999999999,0.11000000000000032,0.0,-0.04999999999999999,0.17000000000000004,0.0,0.0,0.0,-12.96,-4.04,-7.08,0.03,0.29,-0.89,0.0,0.0,0.0,-10.92,-3.59,-6.53,0.02,0.12,-0.83,0.0,0.0,0.0,-8.91,-4.3,-6.62,0.04,0.4,-0.94,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-14.5,-5.38,-6.97,0.03,0.24,-0.72
930,0.0,0.0,0.0,-0.6400000000000006,-1.9000000000000004,0.05999999999999961,0.08,-0.07999999999999999,-0.09000000000000008,0.0,0.0,0.0,-14.5,-5.38,-6.97,0.03,0.24,-0.72,0.0,0.0,0.0,-12.96,-4.04,-6.41,0.03,0.29,-0.89,0.0,0.0,0.0,-10.92,-3.59,-6.53,0.02,0.12,-0.83,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-14.97,-9.57,-6.91,0.01,0.3,-1.02
931,0.0,0.0,0.0,0.5899999999999999,-2.369999999999999,-0.08999999999999986,0.01,0.10000000000000003,-0.010000000000000009,0.0,0.0,0.0,-14.97,-9.57,-6.91,0.01,0.3,-1.02,0.0,0.0,0.0,-15.14,-7.28,-6.24,0.11,0.16,-0.81,0.0,0.0,0.0,-14.5,-5.38,-6.3,0.03,0.24,-0.72,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-14.38,-11.94,-7.0,0.02,0.4,-1.03
932,0.0,0.0,0.0,0.7400000000000002,-1.870000000000001,-0.2400000000000002,0.039999999999999994,-0.13,-0.050000000000000044,0.0,0.0,0.0,-14.38,-11.94,-7.0,0.02,0.4,-1.03,0.0,0.0,0.0,-14.97,-9.57,-6.24,0.01,0.3,-1.02,0.0,0.0,0.0,-15.14,-7.28,-6.24,0.11,0.16,-0.81,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-13.64,-13.81,-7.24,0.06,0.27,-1.08
933,0.0,0.0,0.0,0.7000000000000011,-1.0199999999999996,-0.33999999999999986,0.11000000000000001,-0.05000000000000002,0.06000000000000005,0.0,0.0,0.0,-13.64,-13.81,-7.24,0.06,0.27,-1.08,0.0,0.0,0.0,-14.38,-11.94,-6.33,0.02,0.4,-1.03,0.0,0.0,0.0,-14.97,-9.57,-6.24,0.01,0.3,-1.02,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-12.94,-14.83,-7.58,0.17,0.22,-1.02
934,0.0,0.0,0.0,0.6500000000000004,0.16999999999999993,-0.3700000000000001,-0.05000000000000002,-0.04000000000000001,-0.06000000000000005,0.0,0.0,0.0,-12.94,-14.83,-7.58,0.17,0.22,-1.02,0.0,0.0,0.0,-13.64,-13.81,-6.57,0.06,0.27,-1.08,0.0,0.0,0.0,-14.38,-11.94,-6.33,0.02,0.4,-1.03,0.0,1500.0,1500.0,3000.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-12.29,-14.66,-7.95,0.12,0.18,-1.08
935,0.0,0.0,0.0,1.0699999999999985,2.3599999999999994,-0.5099999999999998,0.010000000000000009,0.020000000000000018,0.15000000000000002,0.0,0.0,0.0,-12.29,-14.66,-7.95,0.12,0.18,-1.08,0.0,0.0,0.0,-12.94,-14.83,-6.91,0.17,0.22,-1.02,0.0,0.0,0.0,-13.64,-13.81,-6.57,0.06,0.27,-1.08,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-11.22,-12.3,-8.46,0.13,0.2,-0.93
936,0.0,0.0,0.0,-7.389999999999999,-1.2699999999999996,0.1900000000000004,-0.06,0.009999999999999981,-0.04999999999999993,0.0,0.0,0.0,-11.22,-12.3,-8.46,0.13,0.2,-0.93,0.0,0.0,0.0,-12.29,-14.66,-7.28,0.12,0.18,-1.08,0.0,0.0,0.0,-12.94,-14.83,-6.91,0.17,0.22,-1.02,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-18.61,-13.57,-8.27,0.07,0.21,-0.98
937,0.0,0.0,0.0,1.2399999999999984,-0.5099999999999998,-1.0300000000000011,-0.04000000000000001,0.05000000000000002,-0.020000000000000018,0.0,0.0,0.0,-18.61,-13.57,-8.27,0.07,0.21,-0.98,0.0,0.0,0.0,-11.22,-12.3,-7.79,0.13,0.2,-0.93,0.0,0.0,0.0,-12.29,-14.66,-7.28,0.12,0.18,-1.08,1500.0,3000.0,0.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-17.37,-14.08,-9.3,0.03,0.26,-1.0
938,0.0,0.0,0.0,2.1400000000000006,0.14000000000000057,-1.0899999999999999,0.06,0.10999999999999999,0.050000000000000044,0.0,0.0,0.0,-17.37,-14.08,-9.3,0.03,0.26,-1.0,0.0,0.0,0.0,-18.61,-13.57,-7.6,0.07,0.21,-0.98,0.0,0.0,0.0,-11.22,-12.3,-7.79,0.13,0.2,-0.93,1500.0,0.0,3000.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-15.23,-13.94,-10.39,0.09,0.37,-0.95
939,0.0,0.0,0.0,2.1799999999999997,0.35999999999999943,-1.0,0.04000000000000001,0.03999999999999998,0.12,0.0,0.0,0.0,-15.23,-13.94,-10.39,0.09,0.37,-0.95,0.0,0.0,0.0,-17.37,-14.08,-8.63,0.03,0.26,-1.0,0.0,0.0,0.0,-18.61,-13.57,-7.6,0.07,0.21,-0.98,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-13.05,-13.58,-11.39,0.13,0.41,-0.83
940,0.0,0.0,0.0,0.8600000000000012,-0.41000000000000014,-0.5299999999999994,-0.010000000000000009,-0.06,-0.08000000000000007,0.0,0.0,0.0,-13.05,-13.58,-11.39,0.13,0.41,-0.83,0.0,0.0,0.0,-15.23,-13.94,-9.72,0.09,0.37,-0.95,0.0,0.0,0.0,-17.37,-14.08,-8.63,0.03,0.26,-1.0,0.0,1500.0,1500.0,3000.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-12.19,-13.99,-11.92,0.12,0.35,-0.91
941,0.0,0.0,0.0,-0.34999999999999964,-0.7599999999999998,0.05000000000000071,-0.009999999999999995,-0.08999999999999997,-0.020000000000000018,0.0,0.0,0.0,-12.19,-13.99,-11.92,0.12,0.35,-0.91,0.0,0.0,0.0,-13.05,-13.58,-10.72,0.13,0.41,-0.83,0.0,0.0,0.0,-15.23,-13.94,-9.72,0.09,0.37,-0.95,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-12.54,-14.75,-11.87,0.11,0.26,-0.93
942,0.0,0.0,0.0,-1.0300000000000011,-0.5399999999999991,0.5499999999999989,0.030000000000000013,-0.020000000000000018,0.1100000000000001,0.0,0.0,0.0,-12.54,-14.75,-11.87,0.11,0.26,-0.93,0.0,0.0,0.0,-12.19,-13.99,-11.25,0.12,0.35,-0.91,0.0,0.0,0.0,-13.05,-13.58,-10.72,0.13,0.41,-0.83,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-14.55,-15.29,-10.54,0.09,0.27,-0.88
943,0.0,0.0,0.0,-0.7899999999999991,0.5199999999999996,0.7599999999999998,-0.03,0.0,0.020000000000000018,0.0,0.0,0.0,-14.55,-15.29,-10.54,0.09,0.27,-0.88,0.0,0.0,0.0,-13.57,-15.29,-10.65,0.14,0.24,-0.82,0.0,0.0,0.0,-12.54,-14.75,-11.2,0.11,0.26,-0.93,1500.0,0.0,3000.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-15.34,-14.77,-9.78,0.06,0.27,-0.86
944,0.0,0.0,0.0,-0.6600000000000001,0.7300000000000004,0.5499999999999989,0.06,0.07999999999999996,0.06999999999999995,0.0,0.0,0.0,-15.34,-14.77,-9.78,0.06,0.27,-0.86,0.0,0.0,0.0,-14.55,-15.29,-9.87,0.09,0.27,-0.88,0.0,0.0,0.0,-13.57,-15.29,-10.65,0.14,0.24,-0.82,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-16.0,-14.04,-9.23,0.12,0.35,-0.79
945,0.0,0.0,0.0,-0.4200000000000017,0.3099999999999987,0.20000000000000107,-0.07999999999999999,0.030000000000000027,-0.07999999999999996,0.0,0.0,0.0,-16.0,-14.04,-9.23,0.12,0.35,-0.79,0.0,0.0,0.0,-15.34,-14.77,-9.11,0.06,0.27,-0.86,0.0,0.0,0.0,-14.55,-15.29,-9.87,0.09,0.27,-0.88,3000.0,1500.0,1500.0,0.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-16.42,-13.73,-9.03,0.04,0.38,-0.87
946,0.0,0.0,0.0,-0.029999999999997584,-0.2599999999999998,-0.11000000000000121,0.010000000000000002,0.02999999999999997,-0.040000000000000036,0.0,0.0,0.0,-16.42,-13.73,-9.03,0.04,0.38,-0.87,0.0,0.0,0.0,-16.0,-14.04,-8.56,0.12,0.35,-0.79,0.0,0.0,0.0,-15.34,-14.77,-9.11,0.06,0.27,-0.86,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-16.45,-13.99,-9.14,0.05,0.41,-0.91
947,0.0,0.0,0.0,0.3200000000000003,-0.3200000000000003,-0.33000000000000007,0.03,-0.02999999999999997,-0.07999999999999996,0.0,0.0,0.0,-16.45,-13.99,-9.14,0.05,0.41,-0.91,0.0,0.0,0.0,-16.42,-13.73,-8.36,0.04,0.38,-0.87,0.0,0.0,0.0,-16.0,-14.04,-8.56,0.12,0.35,-0.79,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-16.13,-14.31,-9.47,0.08,0.38,-0.99
948,0.0,0.0,0.0,0.09999999999999787,0.07000000000000028,-0.4599999999999991,0.020000000000000004,-0.08000000000000002,0.07999999999999996,0.0,0.0,0.0,-16.13,-14.31,-9.47,0.08,0.38,-0.99,0.0,0.0,0.0,-16.45,-13.99,-8.47,0.05,0.41,-0.91,0.0,0.0,0.0,-16.42,-13.73,-8.36,0.04,0.38,-0.87,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-16.03,-14.24,-9.93,0.1,0.3,-0.91
949,0.0,0.0,0.0,-0.25,0.1899999999999995,-0.4900000000000002,0.03,-0.019999999999999962,0.030000000000000027,0.0,0.0,0.0,-16.03,-14.24,-9.93,0.1,0.3,-0.91,0.0,0.0,0.0,-16.13,-14.31,-8.8,0.08,0.38,-0.99,0.0,0.0,0.0,-16.45,-13.99,-8.47,0.05,0.41,-0.91,0.0,478.0,2521.0,3000.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-16.28,-14.05,-10.42,0.13,0.28,-0.88
950,0.0,0.0,0.0,-0.3299999999999983,0.14000000000000057,-0.47000000000000064,-0.13,-0.010000000000000009,0.06999999999999995,0.0,0.0,0.0,-16.28,-14.05,-10.42,0.13,0.28,-0.88,0.0,0.0,0.0,-16.03,-14.24,-9.26,0.1,0.3,-0.91,0.0,0.0,0.0,-16.13,-14.31,-8.8,0.08,0.38,-0.99,0.0,478.0,2521.0,3000.0,0.0,478.0,2521.0,3000.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-16.61,-13.91,-10.89,0.0,0.27,-0.81
951,0.0,0.0,0.0,0.7899999999999991,0.3200000000000003,-0.5299999999999994,0.05,-0.05000000000000002,0.07000000000000006,0.0,0.0,0.0,-16.61,-13.91,-10.89,0.0,0.27,-0.81,0.0,0.0,0.0,-16.28,-14.05,-9.75,0.13,0.28,-0.88,0.0,0.0,0.0,-16.03,-14.24,-9.26,0.1,0.3,-0.91,3000.0,189.0,2810.0,0.0,0.0,478.0,2521.0,3000.0,0.0,478.0,2521.0,3000.0,0.0,0.0,0.0,-15.82,-13.59,-11.42,0.05,0.22,-0.74
952,0.0,0.0,0.0,2.0999999999999996,0.6699999999999999,-0.5099999999999998,0.039999999999999994,-0.010000000000000009,-0.12,0.0,0.0,0.0,-15.82,-13.59,-11.42,0.05,0.22,-0.74,0.0,0.0,0.0,-16.61,-13.91,-10.22,0.0,0.27,-0.81,0.0,0.0,0.0,-16.28,-14.05,-9.75,0.13,0.28,-0.88,3000.0,189.0,2810.0,0.0,3000.0,189.0,2810.0,0.0,0.0,478.0,2521.0,3000.0,0.0,0.0,0.0,-13.72,-12.92,-11.93,0.09,0.21,-0.86
953,0.0,0.0,0.0,2.780000000000001,0.7200000000000006,-0.2900000000000009,0.010000000000000009,0.19000000000000003,-0.18000000000000005,0.0,0.0,0.0,-13.72,-12.92,-11.93,0.09,0.21,-0.86,0.0,0.0,0.0,-15.82,-13.59,-10.75,0.05,0.22,-0.74,0.0,0.0,0.0,-16.61,-13.91,-10.22,0.0,0.27,-0.81,1500.0,3000.0,0.0,1500.0,3000.0,189.0,2810.0,0.0,3000.0,189.0,2810.0,0.0,0.0,0.0,0.0,-10.94,-12.2,-12.22,0.1,0.4,-1.04
954,0.0,0.0,0.0,2.74,0.379999999999999,-0.03999999999999915,0.009999999999999995,-0.06,0.10000000000000009,0.0,0.0,0.0,-10.94,-12.2,-12.22,0.1,0.4,-1.04,0.0,0.0,0.0,-13.72,-12.92,-11.26,0.09,0.21,-0.86,0.0,0.0,0.0,-15.82,-13.59,-10.75,0.05,0.22,-0.74,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,3000.0,189.0,2810.0,0.0,0.0,0.0,0.0,-8.2,-11.82,-12.26,0.11,0.34,-0.94
955,0.0,0.0,0.0,2.3599999999999994,-0.02999999999999936,0.11999999999999922,-0.05,0.04999999999999999,-0.15000000000000013,0.0,0.0,0.0,-8.2,-11.82,-12.26,0.11,0.34,-0.94,0.0,0.0,0.0,-10.94,-12.2,-11.55,0.1,0.4,-1.04,0.0,0.0,0.0,-13.72,-12.92,-11.26,0.09,0.21,-0.86,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-5.84,-11.85,-12.14,0.06,0.39,-1.09
956,0.0,0.0,0.0,1.5300000000000002,-0.39000000000000057,0.27000000000000135,0.04000000000000001,0.14,-0.05999999999999983,0.0,0.0,0.0,-5.84,-11.85,-12.14,0.06,0.39,-1.09,0.0,0.0,0.0,-8.2,-11.82,-11.59,0.11,0.34,-0.94,0.0,0.0,0.0,-10.94,-12.2,-11.55,0.1,0.4,-1.04,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-4.31,-12.24,-11.87,0.1,0.53,-1.15
957,0.0,0.0,0.0,-0.39000000000000057,-0.6400000000000006,0.5999999999999996,0.06,-0.050000000000000044,0.029999999999999805,0.0,0.0,0.0,-4.31,-12.24,-11.87,0.1,0.53,-1.15,0.0,0.0,0.0,-5.84,-11.85,-11.47,0.06,0.39,-1.09,0.0,0.0,0.0,-8.2,-11.82,-11.59,0.11,0.34,-0.94,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-4.7,-12.88,-11.27,0.16,0.48,-1.12
958,0.0,0.0,0.0,-2.37,-0.47999999999999865,0.9900000000000002,-0.07,-0.08999999999999997,0.09000000000000008,0.0,0.0,0.0,-4.7,-12.88,-11.27,0.16,0.48,-1.12,0.0,0.0,0.0,-4.31,-12.24,-11.2,0.1,0.53,-1.15,0.0,0.0,0.0,-5.84,-11.85,-11.47,0.06,0.39,-1.09,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-7.07,-13.36,-10.28,0.09,0.39,-1.03
959,0.0,0.0,0.0,-3.369999999999999,0.08000000000000007,1.0599999999999987,0.04000000000000001,-0.07,0.13,0.0,0.0,0.0,-7.07,-13.36,-10.28,0.09,0.39,-1.03,0.0,0.0,0.0,-4.7,-12.88,-10.6,0.16,0.48,-1.12,0.0,0.0,0.0,-4.31,-12.24,-11.2,0.1,0.53,-1.15,0.0,1500.0,1500.0,3000.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-10.44,-13.28,-9.22,0.13,0.32,-0.9
960,0.0,0.0,0.0,-3.110000000000001,1.0199999999999996,0.6800000000000006,0.07,0.12,0.10999999999999999,0.0,0.0,0.0,-10.44,-13.28,-9.22,0.13,0.32,-0.9,0.0,0.0,0.0,-7.07,-13.36,-9.61,0.09,0.39,-1.03,0.0,0.0,0.0,-4.7,-12.88,-10.6,0.16,0.48,-1.12,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-13.55,-12.26,-8.540000000000001,0.2,0.44,-0.79
961,0.0,0.0,0.0,-2.42,1.4399999999999995,0.1900000000000004,0.0,-0.19,0.06000000000000005,0.0,0.0,0.0,-13.55,-12.26,-8.540000000000001,0.2,0.44,-0.79,0.0,0.0,0.0,-10.44,-13.28,-8.55,0.13,0.32,-0.9,0.0,0.0,0.0,-7.07,-13.36,-9.61,0.09,0.39,-1.03,1500.0,0.0,3000.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-15.97,-10.82,-8.35,0.2,0.25,-0.73
962,0.0,0.0,0.0,-1.42,0.3800000000000008,-0.1800000000000006,-0.11000000000000001,0.15999999999999998,-0.44999999999999996,0.0,0.0,0.0,-15.97,-10.82,-8.35,0.2,0.25,-0.73,0.0,0.0,0.0,-13.55,-12.26,-7.87,0.2,0.44,-0.79,0.0,0.0,0.0,-10.44,-13.28,-8.55,0.13,0.32,-0.9,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-17.39,-10.44,-8.530000000000001,0.09,0.41,-1.18
963,0.0,0.0,0.0,1.120000000000001,-0.3800000000000008,-0.7299999999999995,0.010000000000000009,-0.17999999999999997,0.29999999999999993,0.0,0.0,0.0,-17.39,-10.44,-8.530000000000001,0.09,0.41,-1.18,0.0,0.0,0.0,-15.97,-10.82,-7.68,0.2,0.25,-0.73,0.0,0.0,0.0,-13.55,-12.26,-7.87,0.2,0.44,-0.79,3000.0,1500.0,1500.0,0.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-16.27,-10.82,-9.26,0.1,0.23,-0.88
964,0.0,0.0,0.0,2.0299999999999994,-0.7199999999999989,-1.0099999999999998,-0.16,0.15,0.15000000000000002,0.0,0.0,0.0,-16.27,-10.82,-9.26,0.1,0.23,-0.88,0.0,0.0,0.0,-17.39,-10.44,-7.86,0.09,0.41,-1.18,0.0,0.0,0.0,-15.97,-10.82,-7.68,0.2,0.25,-0.73,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-14.24,-11.54,-10.27,-0.06,0.38,-0.73
965,0.0,0.0,0.0,2.380000000000001,-0.4800000000000004,-1.200000000000001,0.09,-0.18,-0.21999999999999997,0.0,0.0,0.0,-14.24,-11.54,-10.27,-0.06,0.38,-0.73,0.0,0.0,0.0,-16.27,-10.82,-8.59,0.1,0.23,-0.88,0.0,0.0,0.0,-17.39,-10.44,-7.86,0.09,0.41,-1.18,1500.0,0.0,3000.0,1500.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-11.86,-12.02,-11.47,0.03,0.2,-0.95
